logFC	AveExpr	t	P.Value	adj.P.Val	B	query	name	symbol
-0.665894549247497	25.5707241583055	-4.66459846016005	0.00022328725688809	0.00022328725688809	0.73363204409109	Q9UEW8	STE20/SPS1-related proline-alanine-rich protein kinase (Ste-20-related kinase) (EC 2.7.11.1) (DCHT) (Serine/threonine-protein kinase 39)	STK39
-0.453527869553543	26.033829123263	-4.59439371171001	0.000225900978897455	0.000225900978897455	0.73362565136579	Q9ULC4	Malignant T-cell-amplified sequence 1 (MCT-1) (Multiple copies T-cell malignancies)	MCTS1
0.486176993384106	26.1029652251743	4.55218053857722	0.000247870378175261	0.000247870378175261	0.649265270698828	M0QXZ5	Zinc finger protein 428	ZNF428
0.431828224116071	30.4025386120578	4.5384593012519	0.000255468804767308	0.000255468804767308	0.621813151399591	Q06830	Peroxiredoxin-1 (EC 1.11.1.24) (Natural killer cell-enhancing factor A) (NKEF-A) (Proliferation-associated gene protein) (PAG) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2) (Thioredoxin-dependent peroxiredoxin 1)	PRDX1
0.495455294525893	25.8314379887989	4.53249294463715	0.000258846098329263	0.000258846098329263	0.609871602200801	A0A2R8YDQ9	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial (EC 6.2.1.5) (ATP-specific succinyl-CoA synthetase subunit beta) (A-SCS) (Succinyl-CoA synthetase beta-A chain) (SCS-betaA)	SUCLA2
0.739755605688288	24.9419851766699	4.52400981330032	0.000263726145441246	0.000263726145441246	0.59288798761744	F8VUA2	Charged multivesicular body protein 1a (Chromatin-modifying protein 1a)	CHMP1A
0.44099452281079	27.6144840373431	4.50808311632299	0.000273141686043544	0.000273141686043544	0.560987020254362	P48444	Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)	ARCN1
-0.627273539440797	28.8241308791933	-4.41828151385514	0.000332982559169515	0.000332982559169515	0.380767386473574	P05386	Large ribosomal subunit protein P1 (60S acidic ribosomal protein P1)	RPLP1
0.453378478617459	24.3373518534899	4.3870438751456	0.000356778256159951	0.000356778256159951	0.317947890893755	Q9UHG2	ProSAAS (Proprotein convertase subtilisin/kexin type 1 inhibitor) (Proprotein convertase 1 inhibitor) (pro-SAAS) [Cleaved into: KEP; Big SAAS (b-SAAS); Little SAAS (l-SAAS) (N-proSAAS); Big PEN-LEN (b-PEN-LEN) (SAAS CT(1-49)); PEN; Little LEN (l-LEN); Big LEN (b-LEN) (SAAS CT(25-40))]	PCSK1N
-0.500778614238698	27.947301355448	-4.38172394947999	0.000360999014935619	0.000360999014935619	0.307243173703223	P00403	Cytochrome c oxidase subunit 2 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide II)	MT-CO2
0.305483246968961	26.4854519220124	4.31412501781945	0.00041924290038603	0.00041924290038603	0.171072198988968	Q9UBM7	7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Delta7-sterol reductase) (Sterol Delta(7)-reductase) (Sterol reductase SR-2)	DHCR7
0.369517424906785	29.7406376214029	4.29766357112995	0.000434810508436423	0.000434810508436423	0.137872853456466	P38919	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic initiation factor 4A-like NUK-34) (Eukaryotic translation initiation factor 4A isoform 3) (Nuclear matrix protein 265) (NMP 265) (hNMP 265) [Cleaved into: Eukaryotic initiation factor 4A-III, N-terminally processed]	EIF4A3
-1.60647288301947	26.6790102946456	-4.29162666596037	0.000440664836694285	0.000440664836694285	0.125694017050433	Q92616	Stalled ribosome sensor GCN1 (GCN1 eIF-2-alpha kinase activator homolog) (GCN1-like protein 1) (General control of amino-acid synthesis 1-like protein 1) (Translational activator GCN1) (HsGCN1)	GCN1
0.394471912862929	28.4766810275785	4.24986643811771	0.000483401657649259	0.000483401657649259	0.0413960092892944	Q04917	14-3-3 protein eta (Protein AS1)	YWHAH
-0.441762909633656	29.5863898872391	-4.16373188092425	0.000585230171511456	0.000585230171511456	-0.132728991980755	P08758	Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CPB-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha)	ANXA5
-0.38886390152857	27.1898551397553	-4.15799738364798	0.00059273172377729	0.00059273172377729	-0.144332153911368	P63173	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	RPL38
0.472974120373969	26.1120707595568	4.14247794580199	0.000613522711423061	0.000613522711423061	-0.175740025777202	P61081	NEDD8-conjugating enzyme Ubc12 (EC 2.3.2.34) (NEDD8 carrier protein) (Ubiquitin-conjugating enzyme E2 M)	UBE2M
-0.579349380140496	26.8082578183908	-4.14128299456107	0.000685252748917773	0.000685252748917773	-0.257686646744927	O00629	Importin subunit alpha-3 (Importin alpha Q1) (Qip1) (Karyopherin subunit alpha-4)	KPNA4
0.377145820954645	24.767706678114	4.10097246538345	0.000672806561706177	0.000672806561706177	-0.259776916742939	P17050	Alpha-N-acetylgalactosaminidase (EC 3.2.1.49) (Alpha-galactosidase B)	NAGA
-0.886144800242057	27.6998445519645	-4.06770605008888	0.000724459023212199	0.000724459023212199	-0.327168141506636	Q96K17	Transcription factor BTF3 homolog 4 (Basic transcription factor 3-like 4)	BTF3L4
0.32827968619463	29.1751131647119	4.06140243585898	0.000734686988106999	0.000734686988106999	-0.339941194165061	Q01518	Adenylyl cyclase-associated protein 1 (CAP 1)	CAP1
0.470599145545744	26.8446610253252	4.04944137410427	0.000754495168616479	0.000754495168616479	-0.364180485914281	I3L0H8	RNA helicase (EC 3.6.4.13)	DDX19A
-0.650551394238249	30.1089339178642	-4.04732369369907	0.000758057679823298	0.000758057679823298	-0.368472330337426	Q9BWD1	Acetyl-CoA acetyltransferase, cytosolic (EC 2.3.1.9) (Acetyl-CoA transferase-like protein) (Cytosolic acetoacetyl-CoA thiolase)	ACAT2
0.624512836311183	25.2465147302141	4.03502991559066	0.00086216528367068	0.00086216528367068	-0.468450139436397	Q15819	Ubiquitin-conjugating enzyme E2 variant 2 (DDVit 1) (Enterocyte differentiation-associated factor 1) (EDAF-1) (Enterocyte differentiation-promoting factor 1) (EDPF-1) (MMS2 homolog) (Vitamin D3-inducible protein)	UBE2V2
0.332331753201974	25.3611489286162	4.00977091856505	0.000910604386507361	0.000910604386507361	-0.509970229953673	P52888	Thimet oligopeptidase (EC 3.4.24.15) (Endopeptidase 24.15) (MP78)	THOP1
0.378590317506561	27.9555719682255	3.96125294963664	0.000918089523777956	0.000918089523777956	-0.542975634527556	Q9BXP5	Serrate RNA effector molecule homolog (Arsenite-resistance protein 2)	SRRT
0.347685578895796	27.4224899238305	3.95050140943303	0.000940328592082109	0.000940328592082109	-0.564780345664323	O60763	General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein) (TAP) (Vesicle-docking protein)	USO1
-0.623874074092381	25.8564404718332	-3.92742103369489	0.000989910380277621	0.000989910380277621	-0.611591278075674	P31323	cAMP-dependent protein kinase type II-beta regulatory subunit	PRKAR2B
-0.890694332161328	26.3060189647872	-3.91515950339949	0.00101730796195619	0.00101730796195619	-0.636460732307778	A0A1W2PNM1	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	HADH
0.353645559434113	27.0411805436356	3.91119184884454	0.00102633510059011	0.00102633510059011	-0.644508211737974	E5RJR5	S-phase kinase-associated protein 1	SKP1
0.48492061755308	25.1644822966191	3.93141021512097	0.0010790279263567	0.0010790279263567	-0.660659362932114	Q86X76	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1)	NIT1
0.4744155232015	27.6364525074977	3.89472132669375	0.00106467437738278	0.00106467437738278	-0.677915048096721	Q9BWF3	RNA-binding protein 4 (Lark homolog) (hLark) (RNA-binding motif protein 4) (RNA-binding motif protein 4a)	RBM4
0.492059814341438	23.1866248945756	3.91314069671031	0.00112260503339598	0.00112260503339598	-0.695822374155338	P02787	Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin)	TF
0.488894305925651	24.3969970124627	3.90735081199028	0.00113678111076383	0.00113678111076383	-0.70696812230915	E9PF16	Medium-chain acyl-CoA ligase ACSF2, mitochondrial (EC 6.2.1.2)	ACSF2
-0.557760462463133	27.5649210352255	-3.86086015491023	0.0011480580496171	0.0011480580496171	-0.746593383589215	P22087	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (34 kDa nucleolar scleroderma antigen) (Histone-glutamine methyltransferase) (U6 snRNA 2'-O-methyltransferase fibrillarin)	FBL
-0.589985237855142	24.7104237966399	-3.86580785373715	0.00124391122144185	0.00124391122144185	-0.791413891043847	D6REM4	non-specific serine/threonine protein kinase (EC 2.7.11.1)	CSNK1A1
0.414517287403424	27.3532277204927	3.82336147147658	0.00124804365265981	0.00124804365265981	-0.82264077562423	Q9Y266	Nuclear migration protein nudC (Nuclear distribution protein C homolog)	NUDC
-0.384993911457677	33.5958065619838	-3.82254873433359	0.00125030447771636	0.00125030447771636	-0.824288847610556	P12277	Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B)	CKB
0.365423596891329	29.8937038105648	3.81538319259654	0.00127041512023324	0.00127041512023324	-0.838818800959625	P61247	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a) (v-fos transformation effector protein) (Fte-1)	RPS3A
-0.835510766368007	28.1050094652182	-3.79531803830175	0.00132846572950549	0.00132846572950549	-0.879502096547226	Q86U42	Polyadenylate-binding protein 2 (PABP-2) (Poly(A)-binding protein 2) (Nuclear poly(A)-binding protein 1) (Poly(A)-binding protein II) (PABII) (Polyadenylate-binding nuclear protein 1)	PABPN1
0.29188853083873	28.0897693229032	3.78972601118839	0.00134511105026272	0.00134511105026272	-0.890839113761198	P25786	Proteasome subunit alpha type-1 (30 kDa prosomal protein) (PROS-30) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain)	PSMA1
-0.894095346943146	26.3305936900477	-3.81052835839081	0.00140234674815372	0.00140234674815372	-0.893472840567384	P52788	Spermine synthase (SPMSY) (EC 2.5.1.22) (Spermidine aminopropyltransferase)	SMS
0.397157112268332	28.6140377344658	3.78721517868899	0.00135265243078661	0.00135265243078661	-0.895929280579588	P26583	High mobility group protein B2 (High mobility group protein 2) (HMG-2)	HMGB2
-0.835336052756006	26.5860028275887	-3.76042395352832	0.00156336645653624	0.00156336645653624	-0.990045767630733	A0A087X1B2	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP39
0.511465709455699	26.56241001804	3.73724067898124	0.00151184821389617	0.00151184821389617	-0.997214418034709	P62993	Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2)	GRB2
0.428934497279773	26.7371488610698	3.71891622411166	0.00157479228954634	0.00157479228954634	-1.03433774533786	O15400	Syntaxin-7	STX7
0.406534198692651	29.7023174085512	3.71255590020449	0.00159724505470089	0.00159724505470089	-1.04722078164423	P07602	Prosaposin (Proactivator polypeptide) [Cleaved into: Saposin-A (Protein A); Saposin-B-Val; Saposin-B (Cerebroside sulfate activator) (CSAct) (Dispersin) (Sphingolipid activator protein 1) (SAP-1) (Sulfatide/GM1 activator); Saposin-C (A1 activator) (Co-beta-glucosidase) (Glucosylceramidase activator) (Sphingolipid activator protein 2) (SAP-2); Saposin-D (Component C) (Protein C)]	PSAP
0.774388038431699	24.84900879235	3.71904944843703	0.00171019711420804	0.00171019711420804	-1.09281703346343	Q9P265	Disco-interacting protein 2 homolog B (DIP2 homolog B)	DIP2B
-0.64997947727991	25.570445893592	-3.74058020949563	0.00178793942293668	0.00178793942293668	-1.09306506675275	E9PC15	Acylglycerol kinase, mitochondrial (EC 2.7.1.107) (EC 2.7.1.138) (EC 2.7.1.94) (Multiple substrate lipid kinase)	AGK
0.329066116399986	24.9155258586666	3.66903925894234	0.00175965845025994	0.00175965845025994	-1.13532930701027	P35813	Protein phosphatase 1A (EC 3.1.3.16) (Protein phosphatase 2C isoform alpha) (PP2C-alpha) (Protein phosphatase IA)	PPM1A
0.299731925647123	32.2328463334784	3.66205423498063	0.00178721755783503	0.00178721755783503	-1.14946553947232	P07195	L-lactate dehydrogenase B chain (LDH-B) (EC 1.1.1.27) (LDH heart subunit) (LDH-H) (Renal carcinoma antigen NY-REN-46)	LDHB
0.312936118744261	28.2921413995185	3.6506422278174	0.00183317011197987	0.00183317011197987	-1.17255686472443	Q8WZA9	Immunity-related GTPase family Q protein	IRGQ
-0.616012255582497	23.7923564032211	-3.62786756302828	0.00208428748440871	0.00208428748440871	-1.24555514261823	A8MZF9	Developmentally regulated GTP binding protein 2	DRG2
0.372647480192441	25.9781947495968	3.61295490012403	0.00199343571232108	0.00199343571232108	-1.24877416737528	P49189	4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABALDH) (EC 1.2.1.47) (Aldehyde dehydrogenase E3 isozyme) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3) (Formaldehyde dehydrogenase) (EC 1.2.1.46) (Gamma-aminobutyraldehyde dehydrogenase) (EC 1.2.1.19) (R-aminobutyraldehyde dehydrogenase) [Cleaved into: 4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed]	ALDH9A1
-0.645064520052401	25.3791531198827	-3.60490694265925	0.00202942394588551	0.00202942394588551	-1.26504140432609	A6NHR9	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)	SMCHD1
0.410169157724798	25.4765409641741	3.60357083453841	0.0020354608119675	0.0020354608119675	-1.2677417513701	A0A0U1RRM1	GATA zinc finger domain containing 2B	GATAD2B
0.375067105286007	26.7747246046048	3.5982804018159	0.00205953994646819	0.00205953994646819	-1.27843311541885	P51114	RNA-binding protein FXR1 (FMR1 autosomal homolog 1) (hFXR1p)	FXR1
0.223794006807072	28.6301894657455	3.59614535320133	0.00206933745001253	0.00206933745001253	-1.28274740059633	Q9UNM6	26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5)	PSMD13
0.448478477964429	27.9314131119415	3.58758537755321	0.00210908520475166	0.00210908520475166	-1.30004212462963	I3L0A0	HCG2044781 (PEDS1-UBE2V1 readthrough)	PEDS1-UBE2V1
0.489615215294656	25.6675502531738	3.6343062952299	0.00223739771075029	0.00223739771075029	-1.30249918651779	O60869	Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1)	EDF1
0.276117956514518	28.0324726931923	3.58018927356791	0.00214403844301341	0.00214403844301341	-1.31498219658851	P55036	26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit RPN10) (26S proteasome regulatory subunit S5A) (Antisecretory factor 1) (AF) (ASF) (Multiubiquitin chain-binding protein)	PSMD4
0.456792155949373	28.3825839946977	3.57976295003214	0.00214607064274708	0.00214607064274708	-1.31584327618628	H7BY10	Ribosomal protein L23a	RPL23A
0.360136291920941	27.8214518996609	3.57079448866476	0.0021892674499613	0.0021892674499613	-1.33395525850345	A0A3B3ITZ9	Thyroid hormone receptor associated protein 3	THRAP3
-0.491791911173941	28.0569406091791	-3.56891428314026	0.00219843233936566	0.00219843233936566	-1.3377517980362	Q07021	Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33) (SF2AP32)	C1QBP
0.403704972763606	25.1740877877265	3.56687299293613	0.00220842552984773	0.00220842552984773	-1.34187337441749	E9PJP2	SOGA family member 3	MTCL3
0.323431247227209	29.1741104500835	3.56624427854881	0.00221151248755436	0.00221151248755436	-1.34314276588615	G5E9S8	Kinesin light chain	KLC1
-0.688915704874848	26.1235972434362	-3.57489871668886	0.00233801762473137	0.00233801762473137	-1.34759704731485	Q15121	Astrocytic phosphoprotein PEA-15 (15 kDa phosphoprotein enriched in astrocytes) (Phosphoprotein enriched in diabetes) (PED)	PEA15
-0.393429818203838	29.3418255424666	-3.56154050578684	0.00223474402854142	0.00223474402854142	-1.35263908798033	P05455	Lupus La protein (La autoantigen) (La ribonucleoprotein) (Sjoegren syndrome type B antigen) (SS-B)	SSB
-0.541445919097324	24.3677538703626	-3.57146656986104	0.0025547534672485	0.0025547534672485	-1.41036547094794	S4R469	RNA binding protein fox-1 homolog 2 (Fox-1 homolog B) (RNA-binding motif protein 9) (RNA-binding protein 9)	RBFOX2
0.434806392527918	27.5285164077103	3.53040630878058	0.00239473548839412	0.00239473548839412	-1.41546162589837	Q9Y383	Putative RNA-binding protein Luc7-like 2	LUC7L2
0.351009833436475	27.9860648395203	3.52698882304722	0.0024129744457692	0.0024129744457692	-1.42235373351239	J3QT28	Mitotic checkpoint protein BUB3	BUB3
0.365946845331781	26.920638689318	3.52188383799127	0.00244047621645991	0.00244047621645991	-1.43264763737157	B1ALA9	ribose-phosphate diphosphokinase (EC 2.7.6.1)	PRPS1
-0.74682088806377	29.6407265711303	-3.52137172298703	0.00244325218527574	0.00244325218527574	-1.43368019291199	Q14257	Reticulocalbin-2 (Calcium-binding protein ERC-55) (E6-binding protein) (E6BP)	RCN2
0.386968953878782	26.4252668524988	3.52062096388959	0.00244732740371276	0.00244732740371276	-1.43519388499564	Q9UJU6	Drebrin-like protein (Cervical SH3P7) (Cervical mucin-associated protein) (Drebrin-F) (HPK1-interacting protein of 55 kDa) (HIP-55) (SH3 domain-containing protein 7)	DBNL
0.267972868776738	29.0767259880672	3.48690131261779	0.00263747306901897	0.00263747306901897	-1.50314024514118	D6RGI3	Septin	SEPTIN11
-0.444944085072887	24.361047970998	-3.54482855563158	0.00294827615591586	0.00294827615591586	-1.52004533599233	Q9GZZ9	Ubiquitin-like modifier-activating enzyme 5 (Ubiquitin-activating enzyme 5) (ThiFP1) (UFM1-activating enzyme) (Ubiquitin-activating enzyme E1 domain-containing protein 1)	UBA5
0.335860521072746	25.8228309789588	3.47324893542206	0.00271855443046789	0.00271855443046789	-1.53062717026059	O60684	Importin subunit alpha-7 (Karyopherin subunit alpha-6)	KPNA6
0.58789172922781	24.4673749685856	3.49184953520419	0.00279910248423895	0.00279910248423895	-1.54129326934916	Q9NQ29	Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)	LUC7L
0.26067533986765	29.7689547418756	3.43829983157402	0.00293752309375784	0.00293752309375784	-1.60092632437207	Q99497	Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)	PARK7
0.607704620938101	27.1793312947326	3.43783169819033	0.0029405713995901	0.0029405713995901	-1.60186729591163	A0A2R8YEM3	Ribosomal protein L15	RPL15
0.28486379599488	26.2864718065838	3.4341377918465	0.00296473460005894	0.00296473460005894	-1.60929159480093	Q86X55	Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)	CARM1
-1.87725462627696	29.4800044234475	-3.4301843263377	0.00299081302774	0.00299081302774	-1.61723631314049	P68363	Tubulin alpha-1B chain (EC 3.6.5.-) (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain) [Cleaved into: Detyrosinated tubulin alpha-1B chain]	TUBA1B
0.279436749741844	28.9554261317969	3.42773367471241	0.00300709201447634	0.00300709201447634	-1.62216037891133	Q15102	Platelet-activating factor acetylhydrolase IB subunit alpha1 (EC 3.1.1.47) (PAF acetylhydrolase 29 kDa subunit) (PAF-AH 29 kDa subunit) (PAF-AH subunit gamma) (PAFAH subunit gamma)	PAFAH1B3
0.395441427415509	25.4283294537249	3.42668702813438	0.00301407123716518	0.00301407123716518	-1.62426323861878	P56385	ATP synthase subunit e, mitochondrial (ATPase subunit e) (ATP synthase membrane subunit e) [Cleaved into: ATP synthase subunit e, mitochondrial, N-terminally processed]	ATP5ME
0.430877558497915	25.1799316439107	3.42988685482758	0.00320097581551479	0.00320097581551479	-1.62650251146912	P35269	General transcription factor IIF subunit 1 (General transcription factor IIF 74 kDa subunit) (Transcription initiation factor IIF subunit alpha) (TFIIF-alpha) (Transcription initiation factor RAP74)	GTF2F1
0.270176393278636	28.0864601526683	3.42097977097044	0.00305241065104865	0.00305241065104865	-1.63572827318692	P14550	Aldo-keto reductase family 1 member A1 (EC 1.1.1.2) (EC 1.1.1.372) (EC 1.1.1.54) (Alcohol dehydrogenase [NADP(+)]) (Aldehyde reductase) (Glucuronate reductase) (EC 1.1.1.19) (Glucuronolactone reductase) (EC 1.1.1.20)	AKR1A1
-0.260461772926043	26.0231776948541	-3.40936917896677	0.00313189920828114	0.00313189920828114	-1.65904352417926	A0A2R8YGD1	Tripeptidyl-peptidase 1 (EC 3.4.14.9) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase I)	TPP1
-0.75528936761156	28.3163007940886	-3.40030143361845	0.00319539701620761	0.00319539701620761	-1.67724418731896	P62995	Transformer-2 protein homolog beta (TRA-2 beta) (TRA2-beta) (hTRA2-beta) (Splicing factor, arginine/serine-rich 10) (Transformer-2 protein homolog B)	TRA2B
-0.376418713347167	25.1152988414028	-3.39928498768216	0.00342005548171629	0.00342005548171629	-1.68523643915385	Q14694	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)	USP10
0.665001011918655	25.7379357318541	3.38973524157838	0.00327099189337299	0.00327099189337299	-1.69844311292095	Q8WW12	PEST proteolytic signal-containing nuclear protein (PCNP) (PEST-containing nuclear protein)	PCNP
0.312971357883296	26.2380280568725	3.38534942804534	0.00352468000738416	0.00352468000738416	-1.71196473064075	P18859	ATP synthase-coupling factor 6, mitochondrial (ATPase subunit F6) (ATP synthase peripheral stalk subunit F6)	ATP5PF
-0.250067059423294	32.4312437670659	-3.38055020627634	0.00333813695720408	0.00333813695720408	-1.7168626234644	P06733	Alpha-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (C-myc promoter-binding protein) (Enolase 1) (MBP-1) (MPB-1) (Non-neural enolase) (NNE) (Phosphopyruvate hydratase) (Plasminogen-binding protein)	ENO1
-0.54451002151788	32.7889040152533	-3.37847232789528	0.00335351433892585	0.00335351433892585	-1.72102846270621	Q13509	Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III)	TUBB3
0.426124681412077	26.6824223914847	3.36932513368827	0.00342204305440197	0.00342204305440197	-1.73936232697146	P20336	Ras-related protein Rab-3A	RAB3A
0.495872410924605	26.2782798903616	3.47060352267132	0.00375859852125606	0.00375859852125606	-1.75109842087465	P49207	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)	RPL34
0.357090827313783	31.6058006175406	3.34872590380294	0.00358146247260239	0.00358146247260239	-1.78061969720258	P16401	Histone H1.5 (Histone H1a) (Histone H1b) (Histone H1s-3)	H1-5
-0.732232323058117	27.0572746754747	-3.32857958264092	0.00374444596283104	0.00374444596283104	-1.82092831672589	Q6DKJ4	Nucleoredoxin (EC 1.8.1.8)	NXN
0.41133586602853	28.2434867901913	3.31352115843834	0.00387101592651735	0.00387101592651735	-1.85102914956037	Q96PK6	RNA-binding protein 14 (Paraspeckle protein 2) (PSP2) (RNA-binding motif protein 14) (RRM-containing coactivator activator/modulator) (Synaptotagmin-interacting protein) (SYT-interacting protein)	RBM14
0.446016162533073	28.2126196495329	3.31160527434574	0.00388741831356566	0.00388741831356566	-1.8548571210973	P82979	SAP domain-containing ribonucleoprotein (Cytokine-induced protein of 29 kDa) (Nuclear protein Hcc-1) (Proliferation-associated cytokine-inducible protein CIP29)	SARNP
0.565965788725688	26.2506168505808	3.30761551275715	0.00392179545276043	0.00392179545276043	-1.86282744538929	O75781	Paralemmin-1 (Paralemmin)	PALM
0.329887450041582	26.3124792357339	3.30334471507904	0.00395892546041178	0.00395892546041178	-1.87135724548205	F5GXX5	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (Oligosaccharyl transferase subunit DAD1)	DAD1
-0.327742302942088	28.433926674517	-3.30264019356303	0.00396508364998386	0.00396508364998386	-1.87276414799462	Q9P035	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1)	HACD3
