logFC	AveExpr	t	P.Value	adj.P.Val	B	query	name	symbol
0.263499871067427	26.6893037005489	3.00075563856257	0.0076831335858753	0.0076831335858753	-2.39279380959942	Q5BKZ1	DBIRD complex subunit ZNF326 (Zinc finger protein 326) (Zinc finger protein interacting with mRNPs and DBC1)	ZNF326
0.408706798187545	27.1429938111144	2.99577781189632	0.00776669642046296	0.00776669642046296	-2.40093453540648	P55769	NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog) (hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]	SNU13
0.374342880707079	26.0005792958619	2.99328285402968	0.00780891055701096	0.00780891055701096	-2.40501384843252	P62310	U6 snRNA-associated Sm-like protein LSm3	LSM3
0.319266378699517	26.1029652251743	2.98936028548297	0.00787573020416887	0.00787573020416887	-2.41142606347286	M0QXZ5	Zinc finger protein 428	ZNF428
0.295036408266448	25.9698957466588	3.0016989167369	0.00803740384880169	0.00803740384880169	-2.41999003399334	B3KS98	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3 gamma) (eIF3 p40 subunit)	EIF3H
0.244225843209492	26.6262937099959	2.98051271594181	0.00802848892786839	0.00802848892786839	-2.42588338061387	E7EV99	Adducin 1	ADD1
0.2682403801129	28.6690164836599	2.98026251578556	0.00803285031106371	0.00803285031106371	-2.42629210087126	G3V5Z7	Proteasome subunit alpha type	PSMA6
0.221246742362268	27.7193179095182	2.98003702609568	0.00803678292071239	0.00803678292071239	-2.42666044918373	Q8IV08	5'-3' exonuclease PLD3 (EC 3.1.16.1) (Choline phosphatase 3) (HindIII K4L homolog) (Hu-K4) (Phosphatidylcholine-hydrolyzing phospholipase D3) (Phospholipase D3) (PLD 3)	PLD3
-0.245563745347869	26.9814133886268	-2.93761321288095	0.00881084266764604	0.00881084266764604	-2.49586435309445	P55010	Eukaryotic translation initiation factor 5 (eIF-5)	EIF5
0.264390773523168	26.5021325817302	2.95362327368556	0.00890320329562925	0.00890320329562925	-2.49691451380322	O75694	Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155)	NUP155
0.296338940633998	26.3921048531931	2.9512291687229	0.00894861130796923	0.00894861130796923	-2.50074001013261	Q12972	Nuclear inhibitor of protein phosphatase 1 (NIPP-1) (Protein phosphatase 1 regulatory inhibitor subunit 8) [Includes: Activator of RNA decay (EC 3.1.4.-) (ARD-1)]	PPP1R8
0.355011158961631	26.4561593997626	2.92311130475089	0.00909163707319778	0.00909163707319778	-2.51947422489951	Q92820	Gamma-glutamyl hydrolase (EC 3.4.19.9) (Conjugase) (GH) (Gamma-Glu-X carboxypeptidase)	GGH
0.341522372127599	24.8367681801461	2.92039572356606	0.00914517144926411	0.00914517144926411	-2.52389259259674	Q8NAV1	Pre-mRNA-splicing factor 38A	PRPF38A
0.249073617039386	25.1770141369287	2.93052122866267	0.00935087605932916	0.00935087605932916	-2.5338067188337	O15344	E3 ubiquitin-protein ligase Midline-1 (EC 2.3.2.27) (Midin) (Putative transcription factor XPRF) (RING finger protein 59) (RING finger protein Midline-1) (RING-type E3 ubiquitin transferase Midline-1) (Tripartite motif-containing protein 18)	MID1
-0.40612307931319	26.9856607609102	-2.92672269039194	0.00942654739393888	0.00942654739393888	-2.53986786679699	O60888	Protein CutA (Acetylcholinesterase-associated protein) (Brain acetylcholinesterase putative membrane anchor)	CUTA
0.291817378573555	26.0989535410585	2.91052148636675	0.0093424112322675	0.0093424112322675	-2.53995097270975	K7ERP4	Glutathione peroxidase	GPX4
0.286340134270226	26.2940395388539	2.90682343946379	0.00941733376099434	0.00941733376099434	-2.54596203830966	F6VRR5	DNA polymerase delta interacting protein 3	POLDIP3
0.32369106129573	25.4259157891362	2.91638323041744	0.00963554499199813	0.00963554499199813	-2.55635892536256	E7EPT4	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (NADH-ubiquinone oxidoreductase 24 kDa subunit)	NDUFV2
-0.425109632689598	24.3369851923816	-2.88886800210371	0.010213860965388	0.010213860965388	-2.60019212139375	Q9H0C8	Integrin-linked kinase-associated serine/threonine phosphatase 2C (ILKAP) (EC 3.1.3.16)	ILKAP
0.289345410454938	27.8214518996609	2.8688944162277	0.0102200516367722	0.0102200516367722	-2.60751570118327	A0A3B3ITZ9	Thyroid hormone receptor associated protein 3	THRAP3
-0.394828349947087	28.0569406091791	-2.86525358693115	0.0103004889223303	0.0103004889223303	-2.61341450978056	Q07021	Complement component 1 Q subcomponent-binding protein, mitochondrial (ASF/SF2-associated protein p32) (Glycoprotein gC1qBP) (C1qBP) (Hyaluronan-binding protein 1) (Mitochondrial matrix protein p32) (gC1q-R protein) (p33) (SF2AP32)	C1QBP
-0.501017589637861	35.5331236146566	-2.85597576262014	0.010508234458483	0.010508234458483	-2.62843828901192	Q9BVA1	Tubulin beta-2B chain	TUBB2B
0.27541145407578	30.1483952473507	2.85390892327765	0.0105550614135308	0.0105550614135308	-2.63178358781953	Q96AE4	Far upstream element-binding protein 1 (FBP) (FUSE-binding protein 1) (DNA helicase V) (hDH V)	FUBP1
0.397314626419256	23.9116898475283	2.92024412778684	0.0105697721826443	0.0105697721826443	-2.63316289847343	Q99614	Tetratricopeptide repeat protein 1 (TPR repeat protein 1)	TTC1
0.367827939747063	28.5686461549026	2.85170662751709	0.0106051786028219	0.0106051786028219	-2.63534749233653	J3QL05	Serine and arginine rich splicing factor 2	SRSF2
0.347156930263342	28.3303761759682	2.85099351175961	0.0106214559224472	0.0106214559224472	-2.63650136307375	E9PES6	High mobility group box 3	HMGB3
0.241426168595989	29.3887289935076	2.84749587148246	0.0107016409900384	0.0107016409900384	-2.64215978042314	P78347	General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein)	GTF2I
0.324016532889168	25.4765409641741	2.84667071094377	0.0107206430411242	0.0107206430411242	-2.64349446509352	A0A0U1RRM1	GATA zinc finger domain containing 2B	GATAD2B
0.371606698549837	27.4140501940935	2.84608967277983	0.0107340428650046	0.0107340428650046	-2.6444342292996	P62857	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)	RPS28
0.24353107683207	29.3748073912866	2.84026387424466	0.0108692915347177	0.0108692915347177	-2.65385422650579	Q15717	ELAV-like protein 1 (Hu-antigen R) (HuR)	ELAVL1
0.272773772596008	25.194966270267	2.83948198311474	0.0108875679533738	0.0108875679533738	-2.65511814292815	P51608	Methyl-CpG-binding protein 2 (MeCp-2 protein) (MeCp2)	MECP2
0.322810218986966	24.9239428659791	2.850670875054	0.0110727239343059	0.0110727239343059	-2.66090748889794	Q4G0J3	La-related protein 7 (La ribonucleoprotein domain family member 7) (hLARP7) (P-TEFb-interaction protein for 7SK stability) (PIP7S)	LARP7
0.248494822968475	29.3119724822294	2.83399530344017	0.0110166520134406	0.0110166520134406	-2.66398488034622	A0A0A0MR02	Voltage-dependent anion-selective channel protein 2 (Outer mitochondrial membrane protein porin 2)	VDAC2
0.231607453087932	31.2592598851708	2.8320755452743	0.01106216478966	0.01106216478966	-2.66708630190554	Q12906	Interleukin enhancer-binding factor 3 (Double-stranded RNA-binding protein 76) (DRBP76) (M-phase phosphoprotein 4) (MPP4) (Nuclear factor associated with dsRNA) (NFAR) (Nuclear factor of activated T-cells 90 kDa) (NF-AT-90) (Translational control protein 80) (TCP80)	ILF3
0.241858702052514	27.2722466940587	2.82715291641587	0.0111796968458113	0.0111796968458113	-2.67503655663607	Q15020	Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein)	SART3
0.300961668327538	26.5224710248343	2.81790759922529	0.0114036925507003	0.0114036925507003	-2.68995876568406	P46977	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Oligosaccharyl transferase subunit STT3A) (STT3-A) (EC 2.4.99.18) (B5) (Integral membrane protein 1) (Transmembrane protein TMC)	STT3A
0.415511355231764	24.5036189490721	2.82985579996817	0.0115697375208721	0.0115697375208721	-2.69392324201648	B3KPJ4	cDNA FLJ31867 fis, clone NT2RP7001856, highly similar to Polyhomeotic-like protein 2	
-0.653888906030012	25.9447196988957	-2.80913509875075	0.0116202198344479	0.0116202198344479	-2.70410636902692	Q99598	Translin-associated protein X (Translin-associated factor X)	TSNAX
-0.385403318375332	25.7889384863957	-2.81713704902059	0.011883965005252	0.011883965005252	-2.7140713006656	A0A2R8Y642	Amino acid transporter	SLC1A2
0.274449083152906	27.6458175696791	2.80168573619929	0.0118071871112813	0.0118071871112813	-2.71611121836085	Q9UNZ2	NSFL1 cofactor p47 (UBX domain-containing protein 2C) (p97 cofactor p47)	NSFL1C
0.324908902398843	26.8446610253252	2.79579672985358	0.0119570345813372	0.0119570345813372	-2.72559564972134	I3L0H8	RNA helicase (EC 3.6.4.13)	DDX19A
-0.379043540647778	23.7847510467367	-2.8062871912701	0.0121585164323177	0.0121585164323177	-2.73124288136736	P52735	Guanine nucleotide exchange factor VAV2 (VAV-2)	VAV2
0.314834494456317	24.5631158133019	2.82943859516641	0.012702309459693	0.012702309459693	-2.74794766589822	Q96H79	Zinc finger CCCH-type antiviral protein 1-like	ZC3HAV1L
0.24138519980966	25.3768981248348	2.77925992855906	0.0123876482894816	0.0123876482894816	-2.75220052941786	O95793	Double-stranded RNA-binding protein Staufen homolog 1	STAU1
0.171275594859662	27.9279182608334	2.76914661585732	0.0126582900130315	0.0126582900130315	-2.76845026052879	P41091	Eukaryotic translation initiation factor 2 subunit 3 (EC 3.6.5.3) (Eukaryotic translation initiation factor 2 subunit gamma X) (eIF2-gamma X) (eIF2gX)	EIF2S3
0.248130658661683	29.55804074296	2.76681343691407	0.0127215285412227	0.0127215285412227	-2.77219684948671	Q9Y3I0	RNA-splicing ligase RtcB homolog (EC 6.5.1.8) (3'-phosphate/5'-hydroxy nucleic acid ligase)	RTCB
0.364568995815144	24.354577789319	2.78881676120557	0.0131583779614837	0.0131583779614837	-2.7829769242372	O75175	CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3) (Leukocyte receptor cluster member 2)	CNOT3
0.306691542774107	25.1799316439107	2.76821586586804	0.0131711038790883	0.0131711038790883	-2.79137567880332	P35269	General transcription factor IIF subunit 1 (General transcription factor IIF 74 kDa subunit) (Transcription initiation factor IIF subunit alpha) (TFIIF-alpha) (Transcription initiation factor RAP74)	GTF2F1
0.250323901175204	31.095657788426	2.74694588477889	0.0132724291747068	0.0132724291747068	-2.80406457422131	P14866	Heterogeneous nuclear ribonucleoprotein L (hnRNP L)	HNRNPL
0.273603658903721	26.0008958674095	2.75651210856421	0.0134983808745757	0.0134983808745757	-2.80982210712763	A0A2R8Y595	CCCTC-binding factor	CTCF
0.287296319723833	27.8535530867525	2.75527415039637	0.0135334524207742	0.0135334524207742	-2.81177214786198	P46778	Large ribosomal subunit protein eL21 (60S ribosomal protein L21)	RPL21
0.321360640780334	25.493529787268	2.75440342032215	0.0135581728208659	0.0135581728208659	-2.81314359878756	P52815	Large ribosomal subunit protein bL12m (39S ribosomal protein L12, mitochondrial) (L12mt) (MRP-L12) (5c5-2)	MRPL12
0.424053576627536	24.2875821161185	2.75121735972626	0.0136489971231186	0.0136489971231186	-2.8181609168212	Q9H2U2	Inorganic pyrophosphatase 2, mitochondrial (EC 3.6.1.1) (Pyrophosphatase SID6-306) (Pyrophosphate phospho-hydrolase 2) (PPase 2)	PPA2
0.285303361136425	29.2984672888088	2.73767028830917	0.0135373878979482	0.0135373878979482	-2.81892067186934	Q8N163	Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein) (DBC-1) (DBC.1) (NET35) (p30 DBC)	CCAR2
0.281823650381853	28.0259768155846	2.73678922469347	0.0135628173521187	0.0135628173521187	-2.82033107038585	Q14444	Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)	CAPRIN1
0.317613501679187	26.1033441140391	2.72926799047472	0.0137817660413476	0.0137817660413476	-2.83236570441513	B1ANR0	Polyadenylate-binding protein (PABP)	PABPC4
0.338311144872105	26.3190781019945	2.71715435533714	0.0141415293202852	0.0141415293202852	-2.85172845689157	Q14247	Src substrate cortactin (Amplaxin) (Oncogene EMS1)	CTTN
0.234750839207983	25.6659084652525	2.70980986187762	0.0143640086320976	0.0143640086320976	-2.86345582014173	Q8TCJ2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B (Oligosaccharyl transferase subunit STT3B) (STT3-B) (EC 2.4.99.18) (Source of immunodominant MHC-associated peptides homolog)	STT3B
0.17924656612616	27.935140065905	2.69828842120455	0.0147197694131847	0.0147197694131847	-2.88183378118945	P48449	Lanosterol synthase (EC 5.4.99.7) (2,3-epoxysqualene--lanosterol cyclase) (Oxidosqualene--lanosterol cyclase) (OSC) (hOSC)	LSS
0.236724956743515	27.4224899238305	2.68973558878469	0.0149892916214733	0.0149892916214733	-2.89546128829794	O60763	General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein) (TAP) (Vesicle-docking protein)	USO1
-1.10973262427948	27.2168460781241	-2.68523920341606	0.0151328675886493	0.0151328675886493	-2.90262026553	P26232	Catenin alpha-2 (Alpha N-catenin) (Alpha-catenin-related protein)	CTNNA2
0.167829686523227	29.4323466743565	2.68469366028172	0.0151503765796701	0.0151503765796701	-2.90348861065065	O00425	Insulin-like growth factor 2 mRNA-binding protein 3 (IGF2 mRNA-binding protein 3) (IMP-3) (IGF-II mRNA-binding protein 3) (KH domain-containing protein overexpressed in cancer) (hKOC) (VICKZ family member 3)	IGF2BP3
0.227641367274877	31.5003726342931	2.68167766790383	0.0152475230627828	0.0152475230627828	-2.90828821468206	P09936	Ubiquitin carboxyl-terminal hydrolase isozyme L1 (UCH-L1) (EC 3.4.19.12) (Neuron cytoplasmic protein 9.5) (PGP 9.5) (PGP9.5) (Ubiquitin thioesterase L1)	UCHL1
-0.348662240778115	26.0317161514972	-2.67966835965433	0.0153125733786995	0.0153125733786995	-2.91148487903739	O43583	Density-regulated protein (DRP) (Protein DRP1) (Smooth muscle cell-associated protein 3) (SMAP-3)	DENR
0.211611186933968	30.1037398599457	2.67810583173841	0.0153633423291484	0.0153633423291484	-2.91397023903652	P63244	Small ribosomal subunit protein RACK1 (Cell proliferation-inducing gene 21 protein) (Guanine nucleotide-binding protein subunit beta-2-like 1) (Guanine nucleotide-binding protein subunit beta-like protein 12.3) (Human lung cancer oncogene 7 protein) (HLC-7) (Receptor for activated C kinase) (Receptor of activated protein C kinase 1) [Cleaved into: Small ribosomal subunit protein RACK1, N-terminally processed (Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed) (Receptor of activated protein C kinase 1, N-terminally processed)]	RACK1
0.32605474912878	27.6364525074977	2.67675133505754	0.0154074819138805	0.0154074819138805	-2.91612434282127	Q9BWF3	RNA-binding protein 4 (Lark homolog) (hLark) (RNA-binding motif protein 4) (RNA-binding motif protein 4a)	RBM4
0.169475675904554	29.2782852519418	2.67312997558946	0.0155260875499475	0.0155260875499475	-2.92188186504039	P04843	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit) (Ribophorin I) (RPN-I) (Ribophorin-1)	RPN1
0.262186517629811	25.1152988414028	2.68471976681352	0.0156835528933047	0.0156835528933047	-2.92253694138327	Q14694	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)	USP10
0.268986481585749	28.2989756567977	2.66400381618922	0.0158288584391578	0.0158288584391578	-2.93638060092783	P39019	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)	RPS19
0.357704330885177	24.1738924672638	2.76574416398801	0.0160763314081587	0.0160763314081587	-2.93939835861486	H0YM23	Ankyrin repeat domain 17	ANKRD17
0.264810648178837	27.9860648395203	2.66084909133943	0.015934822895358	0.015934822895358	-2.94138890563795	J3QT28	Mitotic checkpoint protein BUB3	BUB3
-0.377060254618293	28.8241308791933	-2.65587219584408	0.0161033679487587	0.0161033679487587	-2.94928620720448	P05386	Large ribosomal subunit protein P1 (60S acidic ribosomal protein P1)	RPLP1
0.203627694948814	27.2722314496203	2.65469884146438	0.0161433508595853	0.0161433508595853	-2.95114739622408	O43765	Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Alpha-SGT) (Vpu-binding protein) (UBP)	SGTA
